DatasetID,Ref_L,Ref_a,Ref_b,Sam_L,Sam_a,Sam_b,dV,dV_scaled,dE,Ratio,F,Is_Outlier
BFD-P,35.8685167368,5.52448806727,-31.1155158669,36.9296705705,6.61940754358,-32.3317070159,0.911914,0.965520928421,1.00092482696,1.03666818346,0.944478750441,False
BFD-P,35.8685167368,5.52448806727,-31.1155158669,37.6080948642,5.19501750923,-31.5846196509,1.3325,1.41083110592,1.54156259523,1.09266274947,0.944478750441,False
BFD-P,35.8685167368,5.52448806727,-31.1155158669,36.8552788062,5.26963755987,-31.4786736099,0.479126,0.5072914555,0.907227989128,1.78837624662,0.944478750441,False
BFD-P,35.8685167368,5.52448806727,-31.1155158669,36.7432969478,4.65030543517,-30.8708931817,0.982122,1.03985611062,0.93780335004,0.901858767246,0.944478750441,False
BFD-P,35.8685167368,5.52448806727,-31.1155158669,36.3665462515,3.9174573114,-30.172318747,1.3325,1.41083110592,0.999412741102,0.708385813802,0.944478750441,False
BFD-P,35.8685167368,5.52448806727,-31.1155158669,36.0227734568,3.37459391705,-29.6290647242,1.34365,1.42263655945,1.16823327701,0.821174789335,0.944478750441,False
BFD-P,35.8685167368,5.52448806727,-31.1155158669,35.6938739441,4.00486621637,-29.9819861617,1.12595,1.19213904969,0.800803061359,0.671736289126,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.7303946602,35.6891611295,21.568805113,1.35877,1.43864538971,1.2892584019,0.896161355066,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,48.5797427114,36.6746632159,22.5346851455,1.82541,1.93271685482,3.77029134948,1.95077273739,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.1510423391,35.4800814404,23.3490062719,1.0134,1.07297279005,1.19389640592,1.11269961083,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.5930801245,37.6585477809,23.4526858454,0.560127,0.593054104964,0.857738822385,1.44630787513,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,46.4018713826,37.3549043874,23.5871976652,0.983115,1.0409074842,1.65590469566,1.59082792736,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.8104964741,37.7909206699,22.5113632226,0.560127,0.593054104964,0.927271839949,1.5635535311,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.6244765313,37.6213269624,22.009427799,1.45565,1.5412204873,1.19969955817,0.778408779315,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,44.5290527494,38.7984969391,23.0584086483,0.479293,0.507468272607,0.510561340376,1.00609509586,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.0430198728,39.6224607655,22.5224553187,1.17392,1.2429289695,1.0857632487,0.873552129964,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.3672495342,38.8312874347,21.7853981011,1.35877,1.43864538971,1.67895894157,1.16704154727,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,44.621220117,36.7283326576,19.9401167334,1.39874,1.48096502896,1.69926189288,1.1474017682,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.1371253968,38.3632982734,22.0809906318,0.719572,0.761872090467,0.878864051479,1.15355853361,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.092877865,38.0273853552,22.5660180654,1.00598,1.06511660483,1.56807438369,1.47220912394,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.315535876,39.3448218271,24.1833494833,1.35877,1.43864538971,1.45307930595,1.010032991,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,41.0367580694,36.8162798104,22.132946708,1.68676,1.78591630485,3.41544712825,1.91243403679,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.2656161831,38.9384616932,23.1977190623,0.764178,0.809100257304,0.715676037787,0.884533197619,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,44.8398802013,36.4769397811,22.7480391841,0.272104,0.288099652716,0.51008066897,1.77050081165,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.3140940548,36.7663601697,24.4871730026,1.05255,1.11442422554,1.24647694959,1.11849412551,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,46.3684495609,38.3280189575,22.6670138977,1.1276,1.19388604505,1.63804864257,1.37203098182,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.3140940548,38.045903707,23.3544937836,0.534734,0.566168375678,0.576032116949,1.01742192198,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.9592072351,34.8817811553,22.4630297968,1.45007,1.53531246661,1.35764943794,0.88428216892,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,44.70251981,36.7361975528,21.4660706398,0.619494,0.655910998221,0.831772471785,1.26811789106,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,47.8351321657,38.0693143851,22.3997135786,1.68676,1.78591630485,3.05053086904,1.70810404763,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,46.2075239638,33.580637876,20.5578647396,1.51391,1.60290530549,2.21925608281,1.38452101644,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.0639572848,37.6261717676,23.5878883349,0.272104,0.288099652716,0.448549481259,1.55692475513,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.8976362753,39.0658815466,25.7720131452,1.47957,1.56654662618,1.509013712,0.963274049289,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.2967893311,37.7955999921,22.2490646079,0.399078,0.422537828208,0.755246715316,1.78740615608,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,46.4152300925,38.8235158133,21.2061853103,1.68676,1.78591630485,2.15744447679,1.20803224145,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,41.6968179449,38.7575238712,22.7293629054,1.82541,1.93271685482,2.8489854579,1.47408320613,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.0070791084,36.3053198449,23.1555126174,1.55978,1.65147177665,1.72999120035,1.04754511994,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.5622112301,38.5086173129,22.9431669731,0.849053,0.898964640129,1.15256403319,1.28210163308,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.4315079827,39.5458541702,24.8027401789,0.866273,0.917196919036,1.08367304678,1.18150532813,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.5347370594,36.9024114145,22.7844229342,0.580972,0.61512447975,0.839015668909,1.36397704291,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.2482840513,39.1686470472,24.3548831953,0.874304,0.925700021934,0.811326356554,0.876446297212,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,42.8234537069,40.3762100419,23.2230332859,1.68676,1.78591630485,2.08103838657,1.16524967095,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,41.6146453565,38.2046730059,23.4299661178,1.68676,1.78591630485,2.86580776668,1.60467081178,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,45.3279308043,37.7697448358,25.2233318597,1.17392,1.2429289695,1.34664575787,1.08344546705,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,42.7557107061,37.4798181778,22.8127542301,1.47957,1.56654662618,1.83169445019,1.16925626061,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.5622112301,37.3063228329,23.8919594885,0.874304,0.925700021934,1.23153943874,1.3303871768,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.0556046888,38.1367532812,23.5826824706,1.03659,1.09752601582,1.56605359897,1.42689428441,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,44.9451215116,38.7199969255,20.7598580138,1.51391,1.60290530549,1.66168998204,1.03667382992,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,44.7201648664,37.5337322676,19.2767291906,1.47957,1.56654662618,2.23175828682,1.42463572391,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,43.5255236869,36.4315229098,23.5694877495,1.00598,1.06511660483,1.36101825152,1.27781150473,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,42.0579420965,36.9214492931,25.0998138974,1.68676,1.78591630485,2.83065447778,1.58498719682,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,44.9976061409,38.227481337,24.2723512572,0.444958,0.471114887224,0.636888317172,1.35187474317,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,44.1071839682,36.2100053402,25.1327996044,1.42413,1.50784758189,1.77183813007,1.17507774085,0.944478750441,False
BFD-P,44.7201648664,37.7666470362,23.1256458782,46.4219073035,38.4697974028,25.5401527624,1.39874,1.48096502896,2.05061481484,1.38464769575,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.2960217458,-0.114543204022,0.00937404553558,0.487271,0.515915259896,0.518523019472,1.00505462772,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.776843239,0.203450873841,0.00654042596613,0.133815,0.141681324156,0.145753242088,1.02873997654,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.4484973436,-0.0016642990181,0.164488934639,0.322563,0.341524888569,0.316051543098,0.925412916237,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.7265065843,0.667700054064,0.0940012065579,0.80097,0.848055077603,0.729266940678,0.85992874748,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.634055173,0.1727675476,0.11119464838,0.123801,0.131078650464,0.0390150536016,0.297646134313,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.6256397133,-0.134104634077,0.348305590199,0.474447,0.502337400157,0.532433285811,1.05991169609,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.5076336444,0.00230268802409,0.242627470282,0.29373,0.310996938642,0.322600382114,1.03731047489,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.860594996,0.531659056631,0.200121126269,0.752373,0.796601299551,0.575779382023,0.722794931853,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.9692070344,0.177216478211,0.190200075926,0.45069,0.477183843246,0.30718857214,0.643753086967,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.5666809897,0.687353906655,-0.245673991808,0.752373,0.796601299551,0.816507291528,1.02498865115,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.734900497,0.167476864854,-0.0062137797161,0.133815,0.141681324156,0.115785030229,0.81722154221,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.431584872,0.17574968228,0.188990658155,0.288793,0.305769716751,0.207712386508,0.679309869906,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.6172224517,0.215893413798,0.280270850611,0.217594,0.230385278545,0.217081715517,0.942255151406,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.852227824,0.225369723365,0.477200707652,0.500903,0.530348617972,0.447813791514,0.844376276922,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.9358197745,0.344997115094,-0.020811179467,0.558226,0.591041354545,0.373870275022,0.632561955516,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.5498193772,-0.262832854401,-0.119553610986,0.883185,0.935103092142,0.680236545737,0.72744550997,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.9525169341,0.442672651849,-0.218272441141,0.883185,0.935103092142,0.560492231571,0.599390843941,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.9024042472,0.353721766315,0.175494574503,0.474447,0.502337400157,0.366726925232,0.730041054315,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.5751090826,0.58460470057,-0.16648880543,0.548794,0.581054893764,0.65101117262,1.12039530104,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.4823004276,0.132987832207,0.0202227616459,0.241351,0.255538835455,0.149748722097,0.586011601055,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.8856858646,-0.0203183216483,-0.226893336937,0.568241,0.601645087022,0.46453396712,0.77210630842,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,63.0608767323,-0.355513622195,0.19480426499,0.883185,0.935103092142,0.872593290003,0.933151967239,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,63.1024745915,-0.0357317032633,0.192274889866,0.500903,0.530348617972,0.516616813403,0.974107965774,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,63.1024745915,0.292909599578,0.386379794904,0.690222,0.730796748659,0.534003158328,0.730713648231,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.6424688319,0.233924893973,-0.0981391120938,0.176516,0.186892505435,0.19327914417,1.03417279211,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.7936078369,0.0714078426164,-0.541153245162,0.690222,0.730796748659,0.639480662751,0.875045850881,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.5413858557,-0.0791020685953,0.021996270421,0.428807,0.454014449557,0.385307814842,0.848668616643,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.5835353678,0.0286147201842,0.0602510108373,0.217594,0.230385278545,0.216585706806,0.940102198256,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.5835353678,0.134666483487,0.0593027631231,0.143248,0.151668843723,0.0698781814974,0.460728649222,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.1344283673,0.0533214080899,-0.160605889705,0.80097,0.848055077603,0.515031588897,0.607309127083,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.5835353678,0.353833882725,0.213907021946,0.41328,0.437574693774,0.306313411175,0.700025425449,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.9692070344,0.443008008206,-0.218359428639,0.590426,0.625134233803,0.567794470263,0.908276078258,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.6508806909,-0.0412148842129,0.0738942526669,0.331976,0.351491232434,0.317341797016,0.902844133035,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.8019874614,0.44534237223,-0.139492420886,0.568241,0.601645087022,0.476056689611,0.791258334655,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.9608628662,-0.0606146830824,0.414660155954,0.45069,0.477183843246,0.558879278859,1.17120327264,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.9525169341,-0.0337497053587,0.231213938287,0.383753,0.406311947009,0.437770210339,1.07742391914,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.524513377,0.132825806549,0.0201535641109,0.152176,0.161121676829,0.120408075095,0.747311457188,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.4991910555,0.170661567319,0.0720159794766,0.160663,0.170107585719,0.114526008665,0.673256328816,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.7432926203,0.651220119025,-0.298154735218,0.752373,0.796601299551,0.794362248455,0.997189244986,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.5582510883,0.398206312368,0.42209728567,0.631528,0.668652417754,0.482976989302,0.722313980295,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,63.0025660866,-0.0321376271987,0.270567681216,0.445069,0.471232412367,0.478250398748,1.01489283461,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.5498193772,0.123764686157,-0.175107009285,0.346021,0.366361868743,0.265445028003,0.724543274422,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.7516829552,0.424933341296,0.20077223399,0.45069,0.477183843246,0.406403559117,0.851670828484,0.944478750441,False
BFD-P,62.634055173,0.170856730782,0.0720774841373,62.6172224517,0.109218371541,-0.488267877586,0.717532,0.759712168924,0.562722484949,0.740704845818,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,44.3760032154,37.2688323812,22.7284296818,0.61297,0.649003484423,0.473042627578,0.728875327993,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,44.6035173885,37.49131238,22.8763812532,0.450867,0.477371248204,0.333592963979,0.698812434209,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,45.0115867984,36.7743769634,22.9392898546,0.427907,0.453061542994,0.342607705938,0.756205666175,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,44.8995615993,37.2230030493,23.5164468996,0.21977,0.232689194857,0.213032868494,0.915525401274,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,44.8574457064,37.2714114161,23.602808424,0.182067,0.192769821359,0.213989515769,1.11007788595,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,44.4899742328,36.8907399618,23.2958815179,0.486312,0.514899885014,0.288472924694,0.560250512945,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,44.8152714409,37.0197194812,23.1855594115,0.182067,0.192769821359,0.131115431658,0.680165757965,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,44.9416193209,37.7231139038,23.3427262582,0.352883,0.373627251894,0.270435360088,0.723810585863,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,44.7730385999,36.5891215441,23.0450032355,0.260301,0.275602812534,0.27164731972,0.985647850332,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,44.5467990424,36.9783408286,23.4040818135,0.32077,0.339626486938,0.249397396494,0.734328464021,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,45.1510423391,37.7123934078,23.1782615318,0.61297,0.649003484423,0.463778691423,0.7146012349,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,44.7307469797,37.1525759748,23.5220924407,0.187658,0.198689488686,0.16827602133,0.846929661164,0.944478750441,False
BFD-P,44.7307469797,37.2941562156,23.309671682,44.7871227345,37.3388205926,23.0640800342,0.224939,0.238162054885,0.164726749146,0.691658246004,0.944478750441,False
